ticker,date,time,headline
MWG,9/24/2024,0:02,"Doanh thu Thế Giới Di Động (MWG) cao nhất 4 tháng, chuỗi Bách Hóa Xanh và Era Blue tiếp tục ""phình to"""
MWG,9/22/2024,9:00,Lý do Chủ tịch Thế giới Di động 'xả' cổ phiếu
MWG,9/20/2024,17:37,"Thị giá MWG tăng gần gấp đôi từ đáy, Chủ tịch Thế giới Di động đã bán cổ phiếu thu về khoảng 200 tỷ đồng"
MWG,9/20/2024,0:01,"Tuyên bố đã tìm ra ""long mạch"", át chủ bài Bách Hóa Xanh của ông Nguyễn Đức Tài rục rịch khai trương thêm 10 cửa hàng ngay cuối tháng 9"
MWG,9/13/2024,13:02,Thế Giới Di Động ủng hộ 5 tỷ đồng cho đồng bào bão lụt
MWG,9/13/2024,10:27,Cổ phiếu MWG có thể trở lại danh mục các quỹ ETF quy mô gần 13.000 tỷ sau khi VNDiamond cập nhật phiên bản 3.0?
MWG,9/9/2024,13:49,"Bách Hóa Xanh tăng tốc: Số lượng cửa hàng mở trong tháng 8 gấp 5 lần của 6 tháng đầu năm, SSI chỉ ra ""bí mật"" để giảm chi phí vận hành"
MWG,9/5/2024,11:19,‘Sếp lớn’ Thế giới Di động bán mạnh cổ phiếu MWG
MWG,9/4/2024,18:20,Ông Nguyễn Đức Tài muốn bán ra cổ phiếu Thế Giới Di Động (MWG) lần thứ 2 trong năm nay
MWG,8/29/2024,14:40,Cổ phiếu Thế Giới Di Động (MWG) có thể trở lại rổ VNDiamond ngay trong kỳ review tháng 10
MWG,8/23/2024,15:59,"1 tháng, gần 100 cửa hàng ""bay màu"", cơn ác mộng đang càn quét chuỗi nhà thuốc của Thế giới Di động?"
MWG,8/23/2024,12:27,Thế giới Di động đóng cửa hơn 170 cửa hàng trong 1 tháng
MWG,8/23/2024,10:38,Thế giới Di động ‘xóa sổ’ hơn 170 cửa hàng trong 1 tháng
MWG,8/22/2024,18:00,"Không ""nói suông"", ông Nguyễn Đức Tài đóng gần 100 nhà thuốc An Khang trong tháng 7, tiếp tục mở rộng chuỗi Bách Hóa Xanh và thị trường Indonesia"
MWG,8/21/2024,14:00,"Đóng cửa hàng loạt để tìm điểm hoà vốn và có lãi, MWG “copy” mô hình thành công của Bách Hoá Xanh cho An Khang?"
MWG,8/21/2024,10:11,"Doanh nghiệp điện máy lừng lẫy một thời vừa bị Thế giới Di động ""xoá sổ"": Lý do vì sao?"
MWG,8/21/2024,0:08,"Cổ đông hỏi ""Thế giới Di động sẽ ra sao nếu không có ông Nguyễn Đức Tài"" và câu trả lời đầy bất ngờ của vị ""thuyền trưởng"""
MWG,8/20/2024,10:03,‘Xóa sổ’ Điện máy Trần Anh
MWG,8/20/2024,0:05,"Cuộc đại phẫu An Khang mới chỉ bắt đầu, có thể đóng thêm gần 200 nhà thuốc trong năm nay"
MWG,8/20/2024,0:05,"Sau gần 7 năm thâu tóm, Thế giới Di động quyết định ""khai tử"" hoàn toàn công ty từng sở hữu chuỗi điện máy Trần Anh"
MWG,8/19/2024,14:37,"KBSV: Long Châu liên tục chiếm lĩnh thị phần, đối thủ Pharmacity, An Khang vẫn “loay hoay” tìm điểm hóa vốn"
MWG,8/19/2024,0:02,"Thế giới Di động (MWG) tạm hoàn tất quá trình ""khai tử"" cửa hàng"
MWG,8/18/2024,0:08,"CEO Bách Hóa Xanh tìm ra long mạch ""mở đâu thắng đó"", tăng tốc hướng đến mục tiêu có thêm 100 cửa hàng năm nay"
MWG,8/17/2024,7:58,"Ông Nguyễn Đức Tài báo tin vui cho cổ đông Thế Giới Di Động sau khi vốn hóa vượt 100.000 tỷ: Doanh thu tháng 7 tiếp tục tăng, dự báo năm 2025 sẽ thuận lợi hơn nữa"
MWG,8/17/2024,7:26,CEO Bách Hóa Xanh: Doanh thu mỗi cửa hàng trong chuỗi khó có thể tăng mạnh như thời gian vừa qua
MWG,8/16/2024,15:15,"“Anh trai” Nguyễn Đức Tài vượt ngàn chông gai, cổ phiếu Thế Giới Di Động lên cao nhất trong gần 2 năm, vốn hóa vượt 100.000 tỷ"
MWG,8/15/2024,9:28,SSI Research dự báo Bách Hoá Xanh có thể lãi 228 tỷ trong năm 2024
MWG,8/14/2024,15:27,SSI Research: Bách Hóa Xanh khó tăng doanh thu lên cao hơn mức 2 tỷ đồng/cửa hàng/tháng nhưng có thể lãi hàng trăm tỷ trong năm 2024 và 2025
MWG,8/14/2024,13:44,"1 năm sau cuộc chiến giá: Cổ phiếu FRT và MWG về đỉnh cũ, bên đẩy mạnh mảng dược - điện máy trong nước, bên kia “tất tay” cho thị trường Indonesia"
MWG,8/9/2024,13:08,"Cú lội ngược dòng của Bách Hóa Xanh: Từng phải cắt giảm 900 cửa hàng, nay đã tưng bừng khai trương khắp 4 tỉnh thành, doanh thu mỗi điểm lên mức 2,1 tỷ đồng/tháng"
MWG,8/9/2024,11:08,"Vừa có lãi, Bách Hóa Xanh rục rịch mở loạt cửa hàng mới trong tháng 8"
MWG,8/5/2024,15:43,Thế Giới Di Động chi thêm 1.000 tỷ đồng cho nhân viên dù cắt giảm hơn 8.500 người so với cùng kỳ năm trước
MWG,8/2/2024,17:50,"Thế giới Di động vừa ghi nhận tình trạng chưa từng có, một thông tin về dàn lãnh đạo lại gây bất ngờ lớn"
MWG,8/2/2024,15:55,"Ông Nguyễn Đức Tài: Sẵn sàng 'bành trướng' tại Indonesia, EraBlue sẽ có lãi trong năm 2024"
MWG,8/2/2024,10:19,"Dragon Capital tiếp tục bán ra hàng triệu cổ phiếu Thế giới di động (MWG), giá trị hơn trăm tỷ"
MWG,7/31/2024,16:54,"Thế giới Di động thông báo một tin vui, lịch sử công ty chưa từng ghi nhận tình trạng này"
MWG,7/31/2024,13:43,"Hai ""ông lớn"" bán lẻ đóng thêm cả trăm cửa hàng FPT Shop và Điện Máy Xanh"
MWG,7/31/2024,11:24,"Chuỗi Điện Máy Xanh bất ngờ đóng 87 cửa hàng trong 'tháng Euro', lớn nhất lịch sử"
MWG,7/31/2024,6:04,"Mạnh tay đóng hàng chục nhà thuốc, chuỗi An Khang tiếp tục lỗ hơn 100 tỷ trong quý 2"
MWG,7/30/2024,17:51,Bách Hóa Xanh lần đầu tiên có lãi kể từ khi hoạt động
MWG,7/30/2024,17:39,"Thế Giới Di Động (MWG) báo lãi gần 1.200 tỷ đồng trong quý 2, cao nhất trong vòng 9 quý"
MWG,7/30/2024,14:22,"Đóng hàng trăm cửa hàng An Khang, Thế giới di động và Điện máy xanh, doanh thu tháng 6 của MWG vẫn tăng mạnh, Bách Hóa Xanh báo ""tin vui"""
MWG,7/27/2024,16:21,Tình hình cổ phiếu Thế giới Di động
MWG,7/24/2024,18:28,"Nhóm quỹ Dragon Capital bất ngờ bán MWG sau nửa năm âm thầm ""gom hàng"""
MWG,7/5/2024,8:15,"Thay đổi mang tính ""bước ngoặt"", doanh thu trên cửa hàng Bách Hoá Xanh sẽ ngày càng vượt ngoài mơ ước của ông Nguyễn Đức Tài, bỏ xa mốc 2 tỷ trong năm nay?"
MWG,7/2/2024,12:13,"Được khuyên quản trị phải có “tình yêu thương”, ông Nguyễn Đức Tài từng nghĩ “người này mới đi tu về à” và đúc kết của DN 112 năm trong ngành đào tạo: Đầu tư vào lãnh đạo sẽ thành công lâu dài"
MWG,7/1/2024,0:13,"Chơi tiền ảo thua lỗ, nhân viên Thế giới Di động lừa đảo bán điện thoại, chiếm đoạt hàng tỷ đồng"
MWG,6/26/2024,9:21,"2 'ông trùm' bán lẻ Thế Giới Di Động, Masan cùng bị loại khỏi Danh sách 50 công ty niêm yết tốt nhất của Forbes"
MWG,6/24/2024,17:45,"Mỗi cửa hàng Bách Hóa Xanh thu về bình quân 2 tỷ đồng trong tháng 5, ngày có lãi đang tới gần?"
MWG,6/20/2024,6:09,Thế Giới Di Động đặt mục tiêu lắp đặt 1 triệu máy lọc nước
MWG,6/20/2024,1:30,Chủ tịch Thế giới Di động Nguyễn Đức Tài bán xong 2 triệu cổ phiếu MWG
MWG,6/15/2024,10:08,"Thế 'bánh kẹp' của TGDĐ và FPT Shop: Offline thì bị 'trẻ vị thành niên' CellphoneS & ShopDunk kèn cựa, online khó đấu nổi Shopee & Lazada dù có chịu 'đốt tiền'"
MWG,6/12/2024,16:41,"""Chỉ bạn mới biết bạn có đàng hoàng hay không"": Thế Giới Di Động 15 năm liên tiếp chọn Ernst & Young kiểm toán báo cáo tài chính"
MWG,6/11/2024,17:58,"Thế giới Di động sắp chi 730 tỷ trả cổ tức, cổ đông nhận tiền chỉ sau 9 ngày ""lăn chốt"""
MWG,6/11/2024,13:05,"Sau quá trình 'tập gym' toàn bộ hệ thống, Bách Hóa Xanh từ 'con nợ' trở thành 'con cưng' của Thế giới di động, hiện thực hóa mục tiêu 'mang tiền về cho mẹ' năm 2024"
MWG,6/9/2024,13:58,Bất ngờ với cổ phiếu Thế giới Di động
MWG,6/7/2024,0:36,"Giữa lúc Chủ tịch Nguyễn Đức Tài muốn bán bớt MWG, nhóm quỹ ngoại quy mô lớn nhất Việt Nam bất ngờ gom thêm hàng triệu cổ phiếu, sở hữu hơn 8% Thế giới Di động"
MWG,6/5/2024,10:13,"Chủ tịch Thế giới Di động, cổ đông lớn của Nam Long chốt lời hàng triệu cổ phiếu"
MWG,6/5/2024,0:05,"Không phải Bách Hóa Xanh hay thị trường Indonesia, một yếu tố đột phá được kỳ vọng giúp Thế giới di động khởi sắc trong nửa cuối 2024"
MWG,6/4/2024,18:17,"Nửa năm sau phát ngôn ""ai không có niềm tin thì cứ bán MWG đi"", Chủ tịch Thế giới Di động Nguyễn Đức Tài đăng ký bán 2 triệu cổ phiếu khi giá lên đỉnh 20 tháng"
MWG,5/28/2024,10:52,"Đưa ra lời khuyên cho cháu của Chủ tịch MWG Nguyễn Đức Tài từ 4 năm trước, Shark Bình ""tiên tri"" chính xác viễn cảnh tương lai"
MWG,5/26/2024,17:44,Thế giới Di động làm gì khi gần 5.000 nhân viên nghỉ việc?
MWG,5/20/2024,10:18,Thế giới Di động (MWG) bất ngờ giảm vốn điều lệ khi huỷ hàng triệu cổ phiếu quỹ
MWG,5/18/2024,9:12,"Tin vui dồn dập với Thế giới di động: Sau Bách Hoá Xanh đến lượt ""đứa con du học"" tại Indonesia mang tiền về cho mẹ"
MWG,5/16/2024,0:07,Chỉ còn gần 4 triệu cổ phiếu Thế giới Di động (MWG) cho nhà đầu tư nước ngoài
MWG,5/15/2024,10:45,Cổ phiếu Thế Giới Di Động có gì mà khối ngoại ồ ạt mua vào 13 phiên liên tiếp?
MWG,5/15/2024,7:03,Lý do thực sự khiến gần 5.000 nhân viên Thế giới Di động nghỉ việc
MWG,5/14/2024,0:02,"Sếp Thế Giới Di Động khẳng định chuỗi điện máy tại Indonesia ""lỗ trong kế hoạch"", tuyên bố sẽ có lãi từ quý 4 năm nay"
MWG,5/13/2024,12:25,"Tuyên bố của ông Nguyễn Đức Tài thành hiện thực: Bách Hóa Xanh bắt đầu ""đem tiền về cho mẹ"", có thể đã có lãi trong tháng 4"
MWG,5/13/2024,6:54,Thế Giới Di Động giải thể 'mơ ước' của ông Nguyễn Đức Tài: Khi người tiêu dùng chưa sẵn sàng ăn rau giá cao
MWG,5/12/2024,15:19,Ông Nguyễn Đức Tài tiết lộ cách thức để không đi vào vết xe đổ của các công ty thất bại
MWG,5/9/2024,11:05,"Thế Giới Di Động giải thể 2 công ty con, trong đó có cả 'ước mơ' của ông Nguyễn Đức Tài"
MWG,5/9/2024,6:01,"Dragon Capital ""âm thầm"" tung nghìn tỷ gom hơn 22 triệu cổ phiếu Thế giới Di động trong vòng nửa tháng"
MWG,5/8/2024,9:06,"MWG nhận được 1,77 nghìn tỷ đồng trong thương vụ bán 5% Bách Hóa Xanh"
MWG,5/6/2024,8:20,"Những sáng kiến 'còn nước, còn tát' của Thế Giới Di Động, FPT Retail hay Digiworld nhằm cứu vãn sự ảm đạm của ngành hàng smartphone và laptop"
MWG,5/6/2024,0:08,"Cổ phiếu đế chế bán lẻ của ông Nguyễn Đức Tài “hot” trở lại trong mắt nhà đầu tư nước ngoài: Hơn 2.000 tỷ được tung ra, lấp gần 3% ""room"" ngoại tại Thế giới di động chỉ trong 1 tháng"
MWG,5/3/2024,15:27,Cổ phiếu Thế Giới Di Động (MWG) khớp lệnh cao kỷ lục
MWG,5/3/2024,0:02,"Thế giới Di động dần ""nhẹ gánh"" với khoản lỗ từ hai chuỗi Bách Hoá Xanh và An Khang trong 3 tháng đầu năm 2024"
MWG,5/1/2024,8:44,"Lợi nhuận gấp 43 lần cùng kỳ, Thế giới di động (MWG) vẫn giảm gần 5.000 nhân viên sau 'năm khốc liệt nhất lịch sử'"
MWG,4/30/2024,5:00,Ông Nguyễn Đức Tài bất ngờ nhận lương 0 đồng dù Thế Giới Di Động lãi đột biến hơn 900 tỷ quý đầu năm
MWG,4/30/2024,0:03,"Dòng vốn ngoại ồ ạt trở lại lấp ""room"" Thế giới Di động, riêng nhóm Dragon Capital mạnh tay chi tiền gom hàng triệu cổ phiếu MWG"
MWG,4/30/2024,0:02,Một chi tiết trên BCTC của Thế Giới Di Động bất ngờ hé lộ định giá Bách Hóa Xanh
MWG,4/29/2024,15:55,"Thế Giới Di Động lãi ròng hơn 900 tỷ quý 1, gấp 43 lần cùng kỳ 2023"
MWG,4/28/2024,15:48,Các đại gia bán lẻ công nghệ của Việt Nam đang làm ăn ra sao?
MWG,4/28/2024,6:03,"Bán chung ngành hàng, 2 'ông lớn' điện máy kiếm bộn tiền giữa nắng nóng"
MWG,4/15/2024,6:07,Chủ tịch Thế giới Di động khẳng định sẽ tiến hành mua cổ phiếu quỹ bất chấp giá MWG biến động
MWG,4/15/2024,0:03,Chủ tịch Thế Giới Di Động phản ứng bất ngờ về việc cổ phiếu MWG có nguy cơ bị loại khỏi rổ VNDiamond
MWG,4/14/2024,11:43,"Quan điểm về nhân tài của ông Nguyễn Đức Tài: Có logic và 'CPU' chạy ổn, nhưng cần 1 yếu tố quan trọng nữa để được giao làm CEO"
MWG,4/14/2024,7:32,"Chủ tịch Thế Giới Di Động: Tạo ra hiệu ứng ""nước đổ về chỗ trũng"""
MWG,4/14/2024,0:26,Chủ tịch Thế giới Di động: ‘Tôi biết rất rõ hoạt động của tập đoàn không hiệu quả’
MWG,4/13/2024,18:00,"TGDĐ và Điện máy Xanh đóng 200 cửa hàng, ông Nguyễn Đức Tài: Tái cấu trúc là văn hóa mới của công ty, ""để đảm bảo không có gì dư thừa trên cơ thể"""
MWG,4/13/2024,15:41,"Ông Nguyễn Đức Tài nói về cách chọn lãnh đạo cho Thế giới Di động: Có một 'bộ CPU' chạy ổn, không lừa thầy phản bạn, không chém đinh chặt sắt"
MWG,4/13/2024,15:10,"Ông Đoàn Văn Hiểu Em: Chuỗi bán lẻ điện máy, ICT tại Indonesia có doanh thu mỗi cửa hàng cao hơn nhiều Việt Nam, đặt mục tiêu hòa vốn cấp độ công ty trong năm nay"
MWG,4/13/2024,14:43,"Lãnh đạo MWG: Kết quả kinh doanh quý 1 khả quan, Bách Hóa Xanh có lãi, thậm chí lãi ""4 chữ số"" trong khoảng 2 năm tới"
MWG,4/10/2024,0:59,"Khối ngoại trở lại tung gần nghìn tỷ ""gom"" cổ phiếu Thế giới di động, thị giá MWG tăng bốc lên đỉnh 7 tháng"
MWG,4/9/2024,20:52,"Chân dung ông lớn Trung Quốc vừa chi 1,8 nghìn tỷ đồng mua cổ phần Bách Hoá Xanh, gia nhập cuộc chơi bán lẻ tỷ USD của Việt Nam, cạnh tranh với WinMart, Co-opMart..."
MWG,4/9/2024,11:48,Lộ diện cổ đông lớn mua 5% cổ phần Bách Hóa Xanh
MWG,4/2/2024,14:58,"Sếp Thế giới Di động thu nhập thế nào trong ""năm khốc liệt nhất lịch sử"", 10.000 nhân viên bị xóa tên?"
MWG,3/30/2024,0:06,"Chủ tịch Thế giới di động thổ lộ tâm tư sau 1 năm ""khốc liệt nhất"" lịch sử hoạt động: Đã quá lạc quan khi lên kế hoạch, hiện tại không đặt nhiều kỳ vọng về sức mua phục hồi khả quan"
MWG,3/29/2024,10:54,"Thế Giới Di Động xóa tên 10.000 nhân viên trên toàn hệ thống trong năm ""khốc liệt nhất lịch sử hoạt động"""
MWG,3/29/2024,0:02,"Đế chế Thế giới Di động của ông Nguyễn Đức Tài đặt tham vọng trở thành tập đoàn số 1 Đông Nam Á về bán lẻ, thương mại điện tử và dịch vụ vào năm 2030"
MWG,3/28/2024,6:00,Em gái ông Nguyễn Đức Tài bán ra gần nửa lượng cổ phần nắm giữ tại Thế giới Di động
MWG,3/23/2024,0:18,"Ngôi sao đang lên Bách Hoá Xanh: Được ông Nguyễn Đức Tài coi là nhân tố ""gánh team"", doanh thu cao gấp rưỡi bất chấp việc đóng bớt cửa hàng, tự tin ""mang tiền về"" ngay trong năm nay"
MWG,3/22/2024,18:47,"“Sao đổi ngôi” trong đế chế bán lẻ của Chủ tịch Nguyễn Đức Tài: Thế Giới Di Động và Điện Máy Xanh đóng hơn 200 cửa hàng sau 1 năm, Bách Hóa Xanh thành thế lực tăng trưởng sung mãn nhất"
MWG,3/22/2024,17:12,"Thế giới Di động đạt gần 22.000 tỷ đồng doanh thu trong 2 tháng đầu năm, tăng trưởng 14%, điểm sáng đến từ Bách Hóa Xanh"
MWG,3/21/2024,14:39,"Vượt kế hoạch lợi nhuận 2024, lãnh đạo Thế giới Di động vẫn có thể không được ESOP, thậm chí sẽ bị ""cắt"" thêm nếu giá cổ phiếu MWG trên sàn thua VN-Index"
MWG,3/21/2024,7:14,"Thế Giới Di Động sẽ chi hơn 700 tỷ đồng trả cổ tức năm 2023, muốn đưa Era Blue thành chuỗi bán điện máy số một Indonesia"
MWG,3/12/2024,20:07,SSI Research dự báo BMP có thể vào VNDiamond thay thế MWG
MWG,3/9/2024,0:10,Em gái Chủ tịch Thế giới Di động Nguyễn Đức Tài muốn bán gần nửa lượng cổ phiếu MWG đang nắm giữ
MWG,3/7/2024,12:18,"Lần đầu tiên Bách hóa Xanh vượt doanh thu các ông lớn WinMart/WinMart+, Co.opmart"
MWG,3/6/2024,10:29,"Bách Hoá Xanh đã khởi sắc nhưng CEO vẫn chưa chịu nhận lương, Chủ tịch MWG Nguyễn Đức Tài tiết lộ: Với lãnh đạo cấp cao thì lương không phải là mục tiêu!"
MWG,3/6/2024,0:32,"Sau lời khẳng định ""cơ hội mua MWG chỉ đến hết quý 1"" của Chủ tịch Thế Giới Di Động Nguyễn Đức Tài: Giá cổ phiếu bứt phá lên đỉnh 5 tháng, khối ngoại vội trở lại ""gom hàng"" nhưng chính ông chủ chỉ mua nhỏ giọt"
MWG,3/3/2024,9:19,Trương Mỹ Lan thao túng Ngân hàng SCB; số phận 'con cưng' của Thế giới Di động
MWG,3/1/2024,10:29,"Chủ tịch Thế giới Di động nhận thu nhập chưa tới 4 triệu/quý, quyền Giám đốc quyết không lấy lương: Nhà đầu tư thắc mắc liền nhận lại tuyên bố xanh rờn nhưng ai cũng phải “ngả mũ nể phục”"
MWG,2/29/2024,16:53,"Chủ tịch HĐQT Nguyễn Đức Tài khẳng định tăng trưởng của Thế giới Di động trong 5 năm tới sẽ ""nằm trên vai"" Bách Hóa Xanh, không có ý định thử nghiệm chuỗi mới"
MWG,2/29/2024,16:05,"Bị Shopee, Lazada ""gặm nhấm"" thị phần, Thế Giới Di Động thực thi chiến lược ""nước chảy chỗ trũng"", dừng cuộc chiến giá"
MWG,2/29/2024,16:00,"Thành viên HĐQT Thế Giới Di Động bán 1,2 triệu cổ phiếu MWG để mua nhà cho vợ, nhận thù lao 2023 gấp 10 lần Chủ tịch Nguyễn Đức Tài"
MWG,2/29/2024,15:44,Thành viên HĐQT Thế giới Di động tuyên bố lý do bán cả triệu cổ phiếu MWG khiến ai nghe xong cũng phải ngậm ngùi đồng cảm
MWG,2/29/2024,11:54,"Công ty Trung Quốc muốn mua 10% vốn của Bách Hóa Xanh: Quản lý 27 tỷ USD tài sản, từng sở hữu 20% Thế giới Di động"
MWG,2/28/2024,17:15,"Reuters: Một công ty của Trung Quốc muốn mua lại 10% vốn của Bách Hóa Xanh, định giá ở mức 1,7 tỷ USD"
MWG,2/24/2024,8:54,"Thế giới di động trở lại là 'tay buôn tiền' tài giỏi: Cầm 1 tỷ USD tiền 'tươi', hơn 600 tỷ đồng từ hoạt động tài chính chiếm 89% lợi nhuận trước thuế năm 2023"
MWG,2/22/2024,17:05,Thành viên HĐQT có thu nhập cao nhất tại Thế Giới Di Động muốn bán lượng cổ phiếu MWG trị giá hơn 50 tỷ đồng
MWG,2/16/2024,7:08,VCBS dự báo Bách Hóa Xanh có thể lãi 400 tỷ trong năm 2024
MWG,2/2/2024,14:53,"Dragon Capital đã bán ròng gần 18 triệu cổ phiếu Thế Giới Di Động, hạ sở hữu xuống dưới 6%"
MWG,2/2/2024,9:09,"Con thuyền' của thuyền trưởng Nguyễn Đức Tài giảm 8.600 'thủy thủ' năm 2023, lần đầu tiên bớt người sau một thập kỷ tăng trưởng"
MWG,2/2/2024,7:34,"Thu hẹp quy mô, Thế giới Di động mạnh tay cắt cả vạn nhân viên, FPT Retail thừa thắng xông lên tuyển vài nghìn người đi bán thuốc"
MWG,2/2/2024,0:52,"Sau năm 2023 lãi thấp chưa từng thấy, Thế Giới Di Động (MWG) lên kế hoạch lợi nhuận 2024 tăng gấp 14 lần nhưng vẫn kém xa thời đỉnh cao"
MWG,2/1/2024,0:02,"Doanh thu bán thịt, cá, rau của Bách Hóa Xanh cao gấp rưỡi tiền bán điện thoại, máy tính nhưng vẫn đang gồng lỗ hơn 3 tỷ đồng/ngày"
MWG,1/31/2024,13:17,"Thế giới di động đạt 118.000 tỷ đồng doanh thu: Tivi, máy tính bảng, điện thoại đều giảm từ 10%-50%, riêng 1 mặt hàng tăng trưởng cả về số lượng và doanh thu"
MWG,1/30/2024,15:45,"Bách Hoá Xanh tuyên bố hoà vốn sau nhiều năm “lỡ hẹn”, quyền Giám đốc Phạm Văn Trọng sắp được nhận lương sau 1 năm cống hiến không lương?"
MWG,1/25/2024,15:38,"Ước tính đóng 200 cửa hàng tại Việt Nam trong 3 tháng cuối năm 2023, Thế giới di động vừa khai trương cửa hàng Erablue thứ 50 tại Indonesia"
MWG,1/18/2024,15:44,"200 robot tự hành vừa được tuyển dụng tại Viettel Post có khiến Chủ tịch MWG Nguyễn Đức Tài thay đổi suy nghĩ ""Logistics ở Việt Nam kém hiệu quả""?"
MWG,1/18/2024,12:50,Bách Hóa Xanh sẽ chào bán riêng lẻ tối đa 10% cổ phần ngay trong nửa đầu năm 2024
MWG,1/16/2024,6:00,"MWG, PNJ, ACB và 3 cổ phiếu được tăng tỷ trọng trong rổ chỉ số Diamond sau kỳ cơ cấu tháng 1"
MWG,1/16/2024,0:35,"""Xác suất cao cổ phiếu Thế giới Di động bị loại khỏi rổ VNDiamond trong kỳ review tháng 4"""
MWG,1/11/2024,0:05,Chủ tịch Thế giới Di động Nguyễn Đức Tài lần thứ hai không mua hết lượng cổ phiếu MWG đăng ký
MWG,1/5/2024,9:41,"Tiếng ""rên xiết"" từ MWG: Ước tính 200 cửa hàng bị đóng trong 3 tháng cuối năm 2023, tái sinh bất thành sau cuộc chiến giá do chính mình khởi xướng?"
MWG,1/4/2024,17:37,"Tiếng ""rên xiết"" từ MWG: Ước tính 200 cửa hàng bị đóng trong năm 2023, tái sinh bất thành sau cuộc chiến giá do chính mình khởi xướng?"
MWG,12/25/2023,16:52,"Lời tiên tri ""tiếng rên xiết kéo dài"" của Chủ tịch Nguyễn Đức Tài linh nghiệm với chính Thế Giới Di Động, còn các đối thủ đang ra sao?"
MWG,12/25/2023,11:15,"Đóng loạt cửa hàng, doanh thu Thế Giới Di Động sụt giảm sau khi vừa tăng trưởng mạnh trong tháng 10"
MWG,12/12/2023,9:59,"Thế giới Di động đóng cửa 200 điểm bán hàng trước Tết, các cửa hàng tại Indonesia có bị ảnh hưởng?"
MWG,12/11/2023,16:38,"Thêm một ""thủ phạm"" khiến Thế giới di động giảm sút doanh thu chưa từng có: Quá khứ có lúc đóng góp tới 35%, nay rớt mạnh"
MWG,12/9/2023,11:44,"Hai thập kỷ kinh doanh của Thế giới di động: 19 năm THĂNG hoa, 1 năm TRẦM cảm"
MWG,12/8/2023,10:02,"Thấy gì khi ông chủ Thế giới Di động (MWG) Nguyễn Đức Tài chỉ mua ""nhỏ giọt"" tỷ lệ cổ phiếu đăng ký?"
MWG,12/4/2023,15:07,"Lên kế hoạch đóng 200 cửa hàng, Thế Giới Di Động (MWG) có động thái mới với Viettel"
MWG,11/29/2023,10:32,"Cổ phiếu Thế giới di động (MWG) ""hở room"" ngoại gần 5%"
MWG,11/28/2023,0:02,"Lời khẳng định đóng các cửa hàng “hệ ăn bám” nhưng không hụt nguồn thu của ông Nguyễn Đức Tài có thêm cơ sở: Tiền bán điện thoại, laptop của MWG trở lại vượt doanh thu bán thịt, rau"
MWG,11/27/2023,7:37,Vietcap dự báo Bách Hóa Xanh lỗ gần 1.000 tỷ trong năm 2023 và tiếp tục lỗ gần 300 tỷ trong năm 2024
MWG,11/24/2023,14:05,"Thế Giới Di Động tăng trưởng dương tháng 10, đóng 200 cửa hàng để tối ưu chi phí"
MWG,11/22/2023,0:05,"Room ngoại “ế” hơn 64 triệu cổ phiếu, phải chăng MWG đã hết “hot” trong mắt nhà đầu tư nước ngoài?"
MWG,11/17/2023,0:02,"Từng ""hứa"" đầu tư dài hạn, nhóm quỹ ngoại tỷ USD bỗng quay đầu bán ròng hàng chục triệu cổ phiếu MWG, không còn là cổ đông lớn tại Thế Giới Di Động"
MWG,11/15/2023,21:18,Cuộc chiến giá có thực sự khiến các đối thủ của MWG “chỉ thở” như lời ông Nguyễn Đức Tài nói?
MWG,11/13/2023,19:33,"Chủ tịch TGDĐ Nguyễn Đức Tài: Ai không có niềm tin thì cứ bán cổ phiếu đi, bản thân đã lên kế hoạch mua thêm nhưng ""lu bu"" chưa có thời gian để hành động"
MWG,11/7/2023,0:02,"Cuộc di cư lớn của dòng tiền tại Thế giới Di Động: Hàng chục triệu cổ phiếu liên tục bị ""xả"" xuyên suốt hai tháng, ""room"" ngoại hở gần 3%"
MWG,11/4/2023,0:06,"Dragon Capital bán hơn 4 triệu cổ phiếu MWG, Chủ tịch HĐQT Nguyễn Đức Tài bất ngờ đăng ký mua vào 1 triệu cổ phiếu"
MWG,11/3/2023,8:31,Lộ diện nhiều quỹ lớn liên tục bán ra cả chục triệu cổ phiếu Thế giới Di động dù từng có lúc phải trả chênh tới 45% để gom hàng
MWG,11/2/2023,8:43,"Vốn hoá bốc hơi 1,2 tỷ USD, cổ đông bùi ngùi nhớ lời ông Nguyễn Đức Tài: ""Bỏ 1 tỷ mua cổ phiếu MWG và quên đi, chắc chắn khi con em 18 tuổi sẽ có 100 tỷ khởi nghiệp”"
MWG,11/1/2023,15:31,"Tiền nội “ồ ạt” vào bắt đáy, cổ phiếu Thế Giới Di Động (MWG) khớp lệnh kỷ lục"
MWG,11/1/2023,0:01,Thế giới di động gánh thêm khoản lỗ hơn 1.100 tỷ đồng từ hai chuỗi Bách Hoá Xanh và An Khang trong 9 tháng đầu năm 2023
MWG,10/31/2023,0:01,"Lợi nhuận lao dốc, Chủ tịch Thế Giới Di Động Nguyễn Đức Tài không nhận lương trong quý 3 nhưng vẫn có thành viên HĐQT “bỏ túi” cả tỷ đồng"
MWG,10/30/2023,20:30,"Thế giới Di động (MWG): Lợi nhuận quý 3 gấp đôi quý 2 nhưng giảm tới 96% so với cùng kỳ, nắm gần 1 tỷ USD tiền gửi"
